Entropy,Size,Label
7.986012179844733,792213,16
6.554193626736944,701456,16
7.967674663429536,1189868,16
7.904272953780859,277008,16
7.996465364826867,52160,16
7.997889512161093,85088,16
7.909093378206262,1364550,16
7.859186416009771,15377731,16
7.999283104914736,259088,16
7.972909803094328,1141505,16
7.997606842596587,73232,16
7.998671942543444,144976,16
7.997637387553814,76224,16
7.967865478234579,10354690,16
7.986185904619162,3457517,16
6.022306061702402,1183760,16
7.978975382950344,1166032,16
7.9603469689534485,10126864,16
7.998690074725009,136848,16
7.990999330190144,21824,16
7.396527028701178,3339565,16
7.979526681030131,328625,16
6.0699506630212765,878608,16
7.972473094725373,1265458,16
7.998385126293983,100368,16
7.997657337193051,90688,16
7.992253999084039,22064,16
7.976249538290776,1776298,16
7.946998909869675,2694758,16
4.477946149094453,6925840,16
7.966476350272917,1187736,16
7.999106315995986,203280,16
7.99925081311936,249296,16
7.994992142059209,42384,16
7.989488867421648,391426,16
7.999287455023369,246224,16
4.5743794240896145,3890192,16
7.965281462778244,1282621,16
7.997707632421755,77840,16
7.99764053830845,87701,17
7.998113202969626,96981,17
7.993828568441732,25621,17
7.999877459459214,1461637,17
7.999430330586079,362245,17
7.99768401952312,77973,17
7.989803233536244,20949,17
7.995817911999829,44693,17
7.999895150657363,1799957,17
7.99782078237945,91413,17
7.999916992060393,2298709,17
7.999780218989549,790805,17
7.999691388663285,700053,17
7.999870499992355,1188453,17
7.999314722397872,275605,17
7.996431890334849,50741,17
7.997811876801805,83669,17
7.999854402455809,1363141,17
7.9999887824633085,15376325,17
7.999194406241885,257685,17
7.99980573755356,1140101,17
7.9972578484590064,71653,17
7.998839926091004,143557,17
7.997556039160475,74805,17
7.999984217898578,10353285,17
7.999941811710984,3456101,17
7.999837781708426,1182357,17
7.999853404913302,1164453,17
7.999979913415057,10125461,17
7.9986871002950535,135429,17
7.992116347363866,20405,17
7.999947062805084,3338149,17
7.999463039733495,327221,17
7.9997610337467036,877205,17
7.999868502051757,1264053,17
7.997870925693879,98965,17
7.997854130356884,89269,17
7.990187575229832,20645,17
7.999894340859517,1774885,17
7.999940467925966,2693349,17
7.999975796999828,6924437,17
7.999835925294423,1186325,17
7.999080728172491,201877,17
7.9993724536189035,247877,17
7.995584185522479,40981,17
7.999463011535942,390021,17
7.999223876147908,244805,17
7.999956472774072,3888613,17
7.999838383786157,1281205,17
7.997580538798372,76437,17
7.9976242079418975,87816,18
7.998024207698442,97110,18
7.99252314421908,25739,18
7.999880048645038,1461757,18
7.999457584258992,362361,18
7.997706417115288,78088,18
7.991081019088823,21065,18
7.996033920691111,44808,18
7.9999030260933885,1800077,18
7.998175849715411,91537,18
7.999932226826815,2298828,18
7.999739222620052,790925,18
7.999714413235634,700168,18
7.999868925116179,1188580,18
7.999228986036696,275720,18
7.996155957542204,50862,18
7.997428654033212,83790,18
7.999883185775061,1363262,18
7.999987134731938,15376443,18
7.999306503951725,257800,18
7.999837882188874,1140217,18
7.996979276664717,71944,18
7.998681140543534,143680,18
7.997550591414434,74925,18
7.99998335865947,10353402,18
7.999948148764845,3456229,18
7.999868321230691,1182472,18
7.9998205918103835,1164744,18
7.99998327279109,10125576,18
7.998708132308231,135548,18
7.990498590903105,20530,18
7.999943834297399,3338277,18
7.999422669196904,327337,18
7.999815356752124,877320,18
7.999851097290952,1264170,18
7.998086528235933,99080,18
7.9978104490903466,89389,18
7.990423355258782,20767,18
7.9998987766317855,1775010,18
7.999938618385142,2693470,18
7.999975578812599,6924552,18
7.999836607348551,1186448,18
7.999135459952567,201992,18
7.99918497704211,248004,18
7.995764230807356,41096,18
7.999506516485725,390138,18
7.999137066902109,244935,18
7.999957063299427,3888904,18
7.999845426377206,1281333,18
7.9975871115673876,76552,18
7.997837478077167,90648,19
7.99844977116614,98840,19
7.993604596316715,33304,19
7.999877353417152,1466904,19
7.999442614735575,369176,19
7.9976192096922905,82456,19
7.992231420273846,25112,19
7.996711240461943,49688,19
7.9999058378545325,1802776,19
7.998008905103306,98840,19
7.999909228473678,2302488,19
7.9997790781485865,795160,19
7.9997292291429805,705048,19
7.999814194641294,1196568,19
7.99932202983881,279064,19
7.996040994117379,57880,19
7.998162453661545,90648,19
7.999859425935406,1368600,19
7.999988923283107,15376920,19
7.999353631859804,262680,19
7.999831309218814,1147416,19
7.997570553791637,74264,19
7.998781996136154,147992,19
7.998029528592425,82456,19
7.999984014325962,10355224,19
7.999948133434099,3457560,19
7.999832016801116,1188376,19
7.999842085664795,1171992,19
7.999980726198924,10125848,19
7.99852616385563,139800,19
7.992439229046162,25112,19
7.999942891258562,3342872,19
7.999470939788188,328216,19
7.999793670054272,885272,19
7.999852199729826,1270296,19
7.998230850124447,107032,19
7.99785549880702,90648,19
7.992002109443566,25112,19
7.99989917908104,1778200,19
7.999935617437362,2695704,19
7.999978986058948,6930968,19
7.999842933365996,1188376,19
7.9991236695909,205336,19
7.999417280235265,254488,19
7.995296447017546,41496,19
7.999439934825376,393752,19
7.999302696895407,246296,19
7.999951604308708,3891736,19
7.999854081748766,1286680,19
7.9979413461592275,82456,19
7.127863493222278,87882,20
7.9959946393935395,97180,20
7.9848390141818,25757,20
7.958014227434868,1461823,20
7.935691482703348,362431,20
6.5891787857656885,78154,20
7.767734663001714,21071,20
5.214823136638355,44810,20
7.761007410435283,1800147,20
7.912127948683395,91619,20
7.918876564708394,2298894,20
7.988143772116648,790995,20
5.363933193371125,700234,20
7.966731295567402,1188650,20
7.174463650582037,275786,20
7.954190999022577,50868,20
7.804235517554335,83872,20
7.906135486501982,1363328,20
7.855572226184443,15376513,20
6.595311643669346,257866,20
7.9708583296213185,1140287,20
5.8729883095618876,71946,20
7.926010737856232,143750,20
7.8799375338253155,74943,20
7.966226839603845,10353468,20
7.987461465650487,3456299,20
5.39981693114933,1182538,20
7.979029426906444,1164814,20
7.960020578056584,10125642,20
7.837903390248259,135618,20
7.983420758971221,20548,20
7.387227654578953,3338343,20
7.989184567004509,327407,20
4.967000743832502,877386,20
7.972800323727569,1264240,20
7.0211065512281,99146,20
7.995202069638186,89459,20
7.988824788218394,20785,20
7.981544368949934,1775076,20
7.943625702385244,2693540,20
4.409189423949107,6924618,20
7.967594828590254,1186518,20
6.851986964108417,202058,20
7.647702161534977,248074,20
7.981738872583022,41114,20
7.99411866019082,390204,20
7.672562634527556,245005,20
4.4906529295677675,3888970,20
7.965733363950924,1281403,20
4.905074745100325,76554,20
7.998223322213502,87568,21
7.9979957797783126,96848,21
7.826974756051734,1461493,21
7.999542302610997,362112,21
3.7551986459414537,77840,21
7.991440111180908,20816,21
7.995485999524878,44560,21
6.3284575240091385,1799813,21
4.929842687877042,2298564,21
7.999782868126524,790672,21
7.999760082596223,699920,21
7.999652721594562,1188316,21
7.999271916724956,275472,21
7.996714937199061,50608,21
7.96118664274977,1362998,21
5.0663137057971745,15376179,21
7.999242297984448,257552,21
7.999365728756638,1139953,21
7.997624940290149,71696,21
7.998614421896389,143424,21
6.120233667426074,10353138,21
6.7135154988882215,3455965,21
7.886853300502821,1182208,21
7.99930386350157,1164480,21
5.01163032004275,10125312,21
7.998770541924568,135296,21
7.328049427229695,3338013,21
7.999450298556149,327088,21
7.999789666689875,877072,21
7.99781047617865,1263906,21
7.998427132652322,98832,21
7.998221181609563,89136,21
7.955001585488105,1774746,21
7.3313489047887,2693206,21
3.83191558049852,6924288,21
7.998621569016999,1186184,21
7.999121093124021,201744,21
7.999330782552033,247744,21
7.999579136285491,389888,21
7.999224688493795,244672,21
4.5705287564874375,3888640,21
7.996865884487685,1281069,21
7.997519063435055,76304,21
7.999260594284199,255536,21
7.998850573639985,158432,21
5.01833387902532,9251064,21
4.148538703309855,3311616,21
7.99896476861666,1163183,21
7.9995779871618,457744,21
7.9974950249436105,75152,21
7.998027136786961,87810,22
7.998001665341346,97090,22
7.993079792206514,25746,22
7.999862695355997,1461746,22
7.999477989040607,362354,22
7.997626248699006,78082,22
7.99118545944143,21058,22
7.996393312232767,44802,22
6.1137144619087715,2586519,22
7.998427198685792,91538,22
6.721514787207526,3085270,22
7.9997632462523205,790914,22
7.999764294435497,700162,22
7.999831676682345,1188562,22
7.999340042916407,275714,22
7.996507042546488,50850,22
7.997981330197101,83794,22
7.99985942736097,1363250,22
7.704866646362704,16162885,22
7.9992365014638365,257794,22
7.999839923349546,1140210,22
7.997344807588497,71938,22
7.99871307748474,143666,22
7.997684689447513,74930,22
7.7456013675269615,11139844,22
7.154381679285564,4242671,22
7.999815118443916,1182466,22
7.9998563684093105,1164738,22
7.7329914071789165,10912018,22
7.998815945555915,135538,22
7.991800274519501,20530,22
6.761496072400828,4124719,22
7.999444537068014,327330,22
7.999798101347943,877314,22
7.999867877518816,1264162,22
7.998018403910809,99074,22
7.997953167602055,89378,22
7.991205092986379,20770,22
6.385857116683467,2561452,22
6.872829547992304,3479912,22
4.525802174396073,7710994,22
7.999824899305699,1186434,22
7.999139490121621,201986,22
7.999284375436907,247986,22
7.995613751496009,41106,22
7.999485467090324,390130,22
7.9992286364691605,244914,22
4.622333332256575,4675346,22
7.9998585404588205,1281314,22
7.997738425392952,76546,22
7.824207806170776,88064,23
7.99405583159149,97358,23
7.993473150555011,25987,23
7.994134823229082,1462005,23
7.996226410312853,362609,23
7.640549046827421,78336,23
7.932464041227056,21313,23
7.542440913159276,45056,23
7.805455269799244,1800325,23
7.99347589160737,91785,23
7.9241820624907335,2299076,23
7.999455619269446,791173,23
7.994243875671589,700416,23
7.9996521072570665,1188828,23
7.9212729094265155,275968,23
7.985519875036328,51110,23
7.990629879944681,84038,23
7.961658019356181,1363510,23
7.8732605671009,15376691,23
7.931896917252343,258048,23
7.9993217731798145,1140465,23
7.775296688478047,72192,23
7.994324204356808,143928,23
7.990782252473013,75173,23
7.98066687580867,10353650,23
7.986436096654249,3456477,23
7.884563848411245,1182720,23
7.999269221141444,1164992,23
7.976122884227817,10125824,23
7.986186924195365,135796,23
7.9920542418746665,20778,23
7.454785627263356,3338525,23
7.99910647353677,327585,23
7.999699819534049,877568,23
7.997841659544214,1264418,23
7.801280898276979,99328,23
7.994474582763113,89637,23
7.991157609921126,21015,23
7.982151639928949,1775258,23
7.955040399426813,2693718,23
5.709943887678128,6924800,23
7.998592874814441,1186696,23
7.944866651061966,202240,23
7.997060489663972,248252,23
7.995348990721532,41344,23
7.999464086098395,390386,23
7.968359480448003,245183,23
5.539878049435283,3889152,23
7.996971022392663,1281581,23
7.5171564409330855,76800,23
7.997801123123334,87842,24
7.998078644479644,97122,24
7.992000743402895,25762,24
7.9998535139131395,1461778,24
7.999535287890546,362386,24
7.997254442022813,78114,24
7.990313347215248,21090,24
7.996048174764778,44834,24
7.999891811603227,1800098,24
7.997879730309141,91554,24
7.999915745636992,2298850,24
7.999764298348889,790946,24
7.999769147124137,700194,24
7.9998529392618725,1188594,24
7.9993714031208185,275746,24
7.996452685676143,50882,24
7.998026945302076,83810,24
7.99984792155166,1363282,24
7.999987376475397,15376466,24
7.999394109743053,257826,24
7.999829004233917,1140242,24
7.997323181891844,71970,24
7.998829458402646,143698,24
7.997568133903642,74946,24
7.999983273760933,10353426,24
7.999954206413788,3456242,24
7.999853861850476,1182498,24
7.999862868734778,1164770,24
7.9999795953231,10125602,24
7.998570892863178,135570,24
7.98945928517917,20546,24
7.999945216697396,3338290,24
7.999412774726023,327362,24
7.999796952114785,877346,24
7.999856906468497,1264194,24
7.998053764509577,99106,24
7.997882698153876,89410,24
7.990465326542626,20786,24
7.9998836709431425,1775026,24
7.999949097097074,2693490,24
7.999973250711328,6924578,24
7.999844879857203,1186466,24
7.99909102745354,202018,24
7.9992645462315455,248018,24
7.995603752222538,41122,24
7.999574007550465,390162,24
7.99921726443624,244946,24
7.999950776869573,3888930,24
7.999848738239476,1281346,24
7.9978237734133755,76578,24
7.997774796297988,87784,25
7.998267826809507,97078,25
7.993826640182856,25707,25
7.999870198582118,1461725,25
7.999552656555576,362329,25
7.997681541305763,78056,25
7.991438056353772,21033,25
7.996323298415598,44776,25
7.99989466327034,1800045,25
7.998085233652633,91505,25
7.999921756780429,2298796,25
7.999793047331625,790893,25
7.999731717853533,700136,25
7.9998494631263135,1188548,25
7.999347852915205,275688,25
7.996740189125563,50830,25
7.99827157676712,83758,25
7.9998551042121315,1363230,25
7.9999880194399315,15376411,25
7.999375903803054,257768,25
7.999829828459052,1140185,25
7.99694322936878,71912,25
7.998710558740297,143648,25
7.997434770650894,74893,25
7.999983143120918,10353370,25
7.999949264386922,3456197,25
7.999845351696477,1182440,25
7.999832941944252,1164712,25
7.99998259914446,10125544,25
7.998764640075565,135516,25
7.990740710071863,20498,25
7.9999482054259,3338245,25
7.999406417996737,327305,25
7.9997748547309175,877288,25
7.999857939993114,1264138,25
7.998387471570689,99048,25
7.998235797214568,89357,25
7.990470709735308,20735,25
7.9998977716229795,1774978,25
7.999935688282659,2693438,25
7.999970125640308,6924520,25
7.999803167906997,1186416,25
7.998976284978438,201960,25
7.999270928276281,247972,25
7.9950604792846685,41064,25
7.999545145747213,390106,25
7.999297189774308,244903,25
7.999951063617933,3888872,25
7.9998626477454104,1281301,25
7.996952349541521,76520,25
5.9686797161304606,87552,26
7.954602026227369,96846,26
7.989631180425415,25475,26
7.952974219964883,1461493,26
7.894260892272446,362097,26
5.844083878773066,77824,26
7.98685171046559,20801,26
6.8976271668846465,44544,26
7.757912123611378,1799813,26
7.991930836879706,91273,26
7.91319995234383,2298564,26
7.981453483779196,790661,26
5.227348302172384,699904,26
7.9661722967501865,1188316,26
7.141372470178702,275456,26
7.957799216733302,50598,26
7.8981780979858796,83526,26
7.891665598523028,1362998,26
7.854616239731118,15376179,26
6.127114307208315,257536,26
7.969727656519809,1139953,26
6.344730825380079,71680,26
7.836956338851556,143416,26
7.992137838318628,74661,26
7.965973290228814,10353138,26
7.984852593101506,3455965,26
5.321167768624677,1182208,26
7.978206010384841,1164480,26
7.959613470326303,10125312,26
7.768313693886246,135284,26
7.99179368725248,20266,26
7.382346286116869,3338013,26
7.9611046094275615,327073,26
4.875546052710758,877056,26
7.971665643690057,1263906,26
6.140808303720692,98816,26
7.971653350243584,89125,26
7.990555296683988,20503,26
7.973643861445081,1774746,26
7.939173463284247,2693206,26
4.392700390429506,6924288,26
7.965909282780185,1186184,26
6.98757772194414,201728,26
7.656510948172865,247740,26
7.994268321352743,40832,26
7.983375995469146,389874,26
7.55588490193264,244671,26
4.458380006733687,3888640,26
7.965091069015749,1281069,26
6.072313483806546,76288,26
7.997832204494015,87936,27
7.997825849585094,97216,27
7.992243874385727,25856,27
7.999871317213005,1461872,27
7.9994833408253605,362480,27
7.997129528805007,78208,27
7.989104585615412,21184,27
7.994676481299025,44928,27
7.999878576056358,1800192,27
7.998137647628808,91648,27
7.999921897667774,2298944,27
7.999758941154069,791040,27
7.999736217763666,700288,27
7.9998551734248915,1188688,27
7.999213787060848,275840,27
7.996027208872828,50976,27
7.997600147585788,83904,27
7.9998538702885655,1363376,27
7.999985747695551,15376560,27
7.9992388721731125,257920,27
7.999805424634357,1140336,27
7.9972731163310335,72064,27
7.998725461605858,143792,27
7.997135042844517,75040,27
7.999980048876709,10353520,27
7.999949275334531,3456336,27
7.999830036317078,1182592,27
7.999811979175332,1164864,27
7.999982486488992,10125696,27
7.998620607728597,135664,27
7.988990143019259,20640,27
7.9999478143435985,3338384,27
7.999461641270093,327456,27
7.999804882668119,877440,27
7.999862672633811,1264288,27
7.99785587631081,99200,27
7.997901334557838,89504,27
7.989717796298917,20880,27
7.999897418347581,1775120,27
7.999929574828873,2693584,27
7.999969524493375,6924672,27
7.999831678347257,1186560,27
7.998846635653839,202112,27
7.999242898761296,248112,27
7.994783183531878,41216,27
7.999569996947859,390256,27
7.999261889146629,245040,27
7.999951086660086,3889024,27
7.999852731998008,1281440,27
7.997327290274061,76672,27
7.998098004714923,87832,28
7.998141543416137,97128,28
7.992684739158796,25768,28
7.999887576671445,1461784,28
7.999567047844754,362392,28
7.997758177819437,78104,28
7.991696562095684,21096,28
7.995753982498763,44824,28
7.999904874294323,1800104,28
7.997905411394456,91560,28
7.999918774833089,2298856,28
7.999758592678011,790952,28
7.9997571889349,700184,28
7.999841118757594,1188600,28
7.999325607724526,275736,28
7.996148036507392,50888,28
7.997874681383113,83816,28
7.999883426002689,1363288,28
7.9999877140397055,15376472,28
7.999190198017789,257816,28
7.9998478190730085,1140248,28
7.997239614768575,71960,28
7.9985207353878485,143704,28
7.997545750380442,74952,28
7.999981204311326,10353432,28
7.9999463522590855,3456248,28
7.999844629734136,1182488,28
7.999836262598069,1164760,28
7.99998127318077,10125592,28
7.99861275720538,135576,28
7.991026034270884,20552,28
7.999947235061779,3338296,28
7.99949084527985,327368,28
7.999798039705883,877336,28
7.999857131122291,1264200,28
7.998165011691413,99096,28
7.997850982174922,89416,28
7.988391924106857,20792,28
7.999913082418492,1775032,28
7.999939996111718,2693496,28
7.999977585291926,6924568,28
7.999836239916751,1186472,28
7.999200410545227,202008,28
7.999182008360416,248024,28
7.99551539243156,41112,28
7.999546355475709,390168,28
7.999185109616088,244952,28
7.999948406211071,3888920,28
7.999842052958644,1281352,28
7.9971939008185435,76568,28
7.9979463980230925,87552,29
7.99801430400979,96846,29
7.993430043880845,25475,29
7.999875835365761,1461493,29
7.999501981725814,362097,29
7.997676083815964,77824,29
7.991955128423057,20801,29
7.99590560540621,44544,29
7.999897199879104,1799813,29
7.997555973022832,91273,29
7.99991552668236,2298564,29
7.999783206992174,790661,29
7.999757215727376,699904,29
7.9998358075050024,1188316,29
7.999334043995392,275456,29
7.9963132333498,50598,29
7.997242638269874,83526,29
7.99986525587067,1362998,29
7.999987288075478,15376179,29
7.999325783519266,257536,29
7.999831797685992,1139953,29
7.997295009783117,71680,29
7.99888568245091,143416,29
7.997667371087988,74661,29
7.999980636439949,10353138,29
7.999946308277272,3455965,29
7.999871662214617,1182208,29
7.99983184058579,1164480,29
7.999983128567085,10125312,29
7.998672024981863,135284,29
7.990708084457122,20266,29
7.999946499606104,3338013,29
7.999398271566964,327073,29
7.999792769279732,877056,29
7.999850864611586,1263906,29
7.998148603747267,98816,29
7.998229559497518,89125,29
7.990304162957003,20503,29
7.999899526782634,1774746,29
7.999942775531445,2693206,29
7.9999733211200486,6924288,29
7.9998557836611175,1186184,29
7.999129860928813,201728,29
7.999191380897806,247740,29
7.995423090083793,40832,29
7.999515285695154,389874,29
7.999286994424736,244671,29
7.999951806378737,3888640,29
7.999883209481081,1281069,29
7.998054446291905,76288,29
7.997557052137226,250983,30
7.970103214134305,117068,30
7.958300440148956,1024652,30
7.952208969678919,1461493,30
7.998802795289843,244157,30
7.999487030213116,2276856,30
7.985593052566438,166830,30
7.975923794428406,3426373,30
7.91206444161581,2298564,30
7.999463883408277,2253490,30
7.999634615585812,9256274,30
7.974752322467828,256807,30
7.9328522003815,659667,30
7.8893017463841515,1362998,30
7.998719245823199,9113730,30
7.999872232135262,15017786,30
7.982368796461046,211155,30
7.977836122476642,2080955,30
7.964747373156725,10353138,30
7.999740655639781,14725228,30
7.9993751445721095,3592122,30
7.977491482511166,139335,30
7.9204883117700815,1745376,30
7.3808891797971,3338013,30
7.9992975406707085,3433561,30
7.9994046225608715,1186296,30
7.9773333658813845,99905,30
7.943676379020217,1351564,30
7.972555006073497,1774746,30
7.999224538203016,1170722,30
7.999827470605325,41487319,30
7.855163777667714,41734,30
7.981276702624939,1792637,30
7.980715406648836,389874,30
7.999192650129148,40495868,30
7.99862365929263,1766761,30
7.9711392828520715,278525,30
7.951335051173864,1090959,30
7.77901616689098,158422,30
7.99910811808556,1600875,30
7.999451728734896,3223012,30
7.978768202714011,102618,30
7.957955888116259,1699909,30
7.95056450059223,858917,30
7.9988859499129985,3147902,30
7.999693963990301,16038102,30
7.979663379925679,262746,30
7.98245652151091,1246217,30
7.926687006556966,23564,30
7.999006100025986,15855935,30
7.998275513688661,862835,30
7.967515072097769,142780,30
7.9267487805522965,1788254,30
7.93795553865299,832309,30
7.998988854438116,832124,30
7.998795175803928,394674,30
7.96936440867805,287352,30
7.936186764802592,783557,30
7.637368345750581,72818,30
7.9991041149089055,387258,30
7.999451485601075,17897398,30
7.976299801427784,223433,30
7.977542445704893,2496637,30
7.9569981294939245,75490,30
7.999100175258858,17494894,30
7.9996153463553865,6189422,30
7.9648774087085785,54278,30
7.960160559432612,533577,30
7.995881808553126,741653,30
7.998824439927712,6097460,30
7.9983474182412975,546594,30
7.97366806322181,157848,30
7.9017755398955,173031,30
7.974388673388347,200256,30
7.998940969725484,539268,30
7.997848827081514,435037,30
7.979077216393855,145773,30
7.948183650848602,1925496,30
7.985004247169961,310748,30
7.992247380110613,422398,30
7.997940589027607,272496,30
7.972994681791511,198108,30
7.899226735555733,1442920,30
7.965296229128365,83126,30
7.997832275623845,266084,30
7.999733495483857,9942717,30
7.980866220714872,88343,30
7.905362633077148,1261108,30
7.985055048166857,282457,30
7.998409613851751,8836468,30
7.999535687015638,889531,30
7.984349279504441,258898,30
7.967123383085612,2148464,30
7.963035290309102,146525,30
7.999089478566775,878319,30
7.999567312975477,3247476,30
7.975738269868239,135895,30
7.984348149621221,3991574,30
7.972495723995105,167363,30
7.999053858451322,3224909,30
